REF_DATE,GEO,DGUID,Labour force characteristics,Gender,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 to 64 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886107,3.6.1.8.2.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886108,3.6.1.8.3.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886109,3.6.1.8.4.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063219,3.6.1.2.1.1,2.5,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065298,3.6.1.2.1.2,2.5,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886110,3.6.1.2.2.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886111,3.6.1.2.3.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886112,3.6.1.2.4.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,15 to 19 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065325,3.6.1.3.1.2,1.2,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,20 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065352,3.6.1.4.1.2,1.3,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063300,3.6.1.5.1.1,2.2,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065379,3.6.1.5.1.2,2.5,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886113,3.6.1.5.2.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886114,3.6.1.5.3.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886115,3.6.1.5.4.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 to 54 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063327,3.6.1.6.1.1,1.5,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 to 54 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065406,3.6.1.6.1.2,1.8,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 to 54 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886116,3.6.1.6.2.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886117,3.6.1.6.3.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886118,3.6.1.6.4.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,55 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063354,3.6.1.7.1.1,0.6,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,55 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065433,3.6.1.7.1.2,0.7,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,55 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886119,3.6.1.7.2.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886120,3.6.1.7.3.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Total - Gender,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886121,3.6.1.7.4.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Men+,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2063201,3.6.2.1.1.1,2.7,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Men+,15 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065280,3.6.2.1.1.2,3.1,,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Men+,15 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886122,3.6.2.1.2.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Men+,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886123,3.6.2.1.3.1,,..,,,1
1976-01,Prince Edward Island,2021A000211,Unemployment,Men+,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101886124,3.6.2.1.4.1,,..,,,1
